daiya_sid,bin_no,course_sid
3fd505cb-4f93-4d4a-b72e-956437e58dda,22,717a56ce-ffc6-4965-9a3d-fb01507a2272
2d073ea8-0829-4f39-b4b4-a2b22cf102f7,16,717a56ce-ffc6-4965-9a3d-fb01507a2272
dcab1a88-3d49-4e55-a6fd-a4f501695517,23,717a56ce-ffc6-4965-9a3d-fb01507a2272
6d2d0921-e1d8-4149-b147-2eb2d2bee7cd,24,717a56ce-ffc6-4965-9a3d-fb01507a2272
941b4a4a-67e3-42c3-9453-31b44f49cee7,47,717a56ce-ffc6-4965-9a3d-fb01507a2272
9aabe9c0-1461-490e-903f-323856a8dfad,34,717a56ce-ffc6-4965-9a3d-fb01507a2272
ce1a8b56-b96e-420b-ac22-3935025f8613,9,717a56ce-ffc6-4965-9a3d-fb01507a2272
3ff82250-03b5-4702-bbb7-34e9d5fd13ca,1,717a56ce-ffc6-4965-9a3d-fb01507a2272
152ea826-f096-45ef-bf38-4111cb914a63,11,717a56ce-ffc6-4965-9a3d-fb01507a2272
9225b2f0-0246-4734-9923-410d7cdc5e6c,2,717a56ce-ffc6-4965-9a3d-fb01507a2272
f25d5623-2ad6-4a9c-86f8-3cf15646ca4b,8,717a56ce-ffc6-4965-9a3d-fb01507a2272
a5b5d099-bbcf-47b4-87b6-3be602ea3ce2,29,717a56ce-ffc6-4965-9a3d-fb01507a2272
a08a8b09-9103-45f1-9360-3e72ebfa1245,9,717a56ce-ffc6-4965-9a3d-fb01507a2272
f2ef64cf-0c84-4cd3-be5c-3ebc9a0405c7,43,717a56ce-ffc6-4965-9a3d-fb01507a2272
d507d463-2ad3-441d-8c9c-3fb1bd21cfda,30,717a56ce-ffc6-4965-9a3d-fb01507a2272
a50d1999-852c-44db-86a3-54037f31acb0,6,717a56ce-ffc6-4965-9a3d-fb01507a2272
2cc1b3c8-eb8e-485a-ae33-548e84c2de60,40,717a56ce-ffc6-4965-9a3d-fb01507a2272
906a7faa-d496-4e54-acad-54d7c884cdc2,14,717a56ce-ffc6-4965-9a3d-fb01507a2272
79504474-781b-44cb-b47d-5617772ad5ea,18,717a56ce-ffc6-4965-9a3d-fb01507a2272
61871685-1b5f-4466-b6b0-5b46c38b2b76,28,717a56ce-ffc6-4965-9a3d-fb01507a2272
5b8276b2-bfa0-428b-adf9-486da807c177,20,717a56ce-ffc6-4965-9a3d-fb01507a2272
efcb3211-1e1e-4564-b235-47ee96469270,16,717a56ce-ffc6-4965-9a3d-fb01507a2272
ed7a5b24-5572-4c46-95b0-47bd1f191198,20,717a56ce-ffc6-4965-9a3d-fb01507a2272
14700ec2-c243-4a8b-a3df-4bd311b54e19,37,717a56ce-ffc6-4965-9a3d-fb01507a2272
ac5d195c-deb7-4d7c-8482-2b5483444ad3,13,717a56ce-ffc6-4965-9a3d-fb01507a2272
47878d78-8615-4c54-885e-2aba00aac711,32,717a56ce-ffc6-4965-9a3d-fb01507a2272
3c61e25d-3e4c-47c8-b8bf-291141b47934,10,717a56ce-ffc6-4965-9a3d-fb01507a2272
68dbe499-5852-42fa-86ca-2c66ec31a820,4,717a56ce-ffc6-4965-9a3d-fb01507a2272
4af5a93e-b250-4068-8edb-245b155e4590,10,717a56ce-ffc6-4965-9a3d-fb01507a2272
eeb17f4c-357b-4928-a5ca-237518a5d34a,22,717a56ce-ffc6-4965-9a3d-fb01507a2272
07bac9ba-f486-480c-b9fd-231a0d1d1a1f,18,717a56ce-ffc6-4965-9a3d-fb01507a2272
3c5920b0-cb7a-406f-aac1-1f656e23fc45,39,717a56ce-ffc6-4965-9a3d-fb01507a2272
82b8e5fb-31c7-4232-ba79-1e1f84f65e19,21,717a56ce-ffc6-4965-9a3d-fb01507a2272
e784b22c-2313-4069-a523-222f5a08b151,33,717a56ce-ffc6-4965-9a3d-fb01507a2272
83dfcc7b-a2fc-47e0-9639-21e73f6d8777,31,717a56ce-ffc6-4965-9a3d-fb01507a2272
f343a593-ea7e-4cf9-a2e7-1c327e1a5322,15,717a56ce-ffc6-4965-9a3d-fb01507a2272
ae56f5bb-6f13-4dea-952e-04dda47ab374,1,717a56ce-ffc6-4965-9a3d-fb01507a2272
3d44fe7e-cda7-41c5-952e-0b5a05a6178b,6,717a56ce-ffc6-4965-9a3d-fb01507a2272
6de05c52-0103-4b8f-8c51-08a98222e56d,25,717a56ce-ffc6-4965-9a3d-fb01507a2272
7c88e9dd-af7f-4a67-8ddb-0faf1f65d972,3,717a56ce-ffc6-4965-9a3d-fb01507a2272
fb9a5c6d-1664-40de-b796-16e353ab7422,12,717a56ce-ffc6-4965-9a3d-fb01507a2272
ef20911e-d578-4110-9740-14245372c2c5,8,717a56ce-ffc6-4965-9a3d-fb01507a2272
5c6d5cf4-fe4f-4b90-93a9-d949e3083482,35,717a56ce-ffc6-4965-9a3d-fb01507a2272
fe77ca99-bb7e-470d-be0b-d8b40fd189b1,26,717a56ce-ffc6-4965-9a3d-fb01507a2272
6dc4eece-0c06-4b79-969d-dbe52357c5ec,3,717a56ce-ffc6-4965-9a3d-fb01507a2272
886d3970-6ea3-41fe-8c29-d53213e67df9,30,717a56ce-ffc6-4965-9a3d-fb01507a2272
b1bf8c51-7f31-4c4b-89d2-e637167a7147,29,717a56ce-ffc6-4965-9a3d-fb01507a2272
f423cc6b-26dd-41ef-bb33-e2ef0418daf3,41,717a56ce-ffc6-4965-9a3d-fb01507a2272
a3cf1567-9ec2-4cd4-bbce-e2b42d929de6,16,717a56ce-ffc6-4965-9a3d-fb01507a2272
ab3c7464-1962-4876-8157-e248b17e29a1,21,717a56ce-ffc6-4965-9a3d-fb01507a2272
2c67d22d-4ec5-4994-ab16-df25b96261d9,11,717a56ce-ffc6-4965-9a3d-fb01507a2272
ed0e21a0-63c1-42ae-a931-de1b9e66e4a1,44,717a56ce-ffc6-4965-9a3d-fb01507a2272
5e4a4c7f-d4fb-47b8-babd-de31e2cd1228,22,717a56ce-ffc6-4965-9a3d-fb01507a2272
fcad85c3-555d-4629-a9a6-f56345fb21f3,42,717a56ce-ffc6-4965-9a3d-fb01507a2272
e2a1479a-eb9c-4ed9-8efd-f4c74f4d3607,25,717a56ce-ffc6-4965-9a3d-fb01507a2272
f087d4bc-e2af-4ba3-be6b-f457739a9bfa,11,717a56ce-ffc6-4965-9a3d-fb01507a2272
d5fd5ef3-5412-49f8-ba92-f7f0503224b3,15,717a56ce-ffc6-4965-9a3d-fb01507a2272
9015c077-8854-4ed2-8e0d-f79bedf92de6,27,717a56ce-ffc6-4965-9a3d-fb01507a2272
9a72a183-1ac4-44d3-8709-fc16defefcf7,3,717a56ce-ffc6-4965-9a3d-fb01507a2272
b36245e0-f02b-4d0b-acf0-fb05dea8e80b,24,717a56ce-ffc6-4965-9a3d-fb01507a2272
42fe6bd1-d1e0-41e4-a211-f9acd9c9b64a,7,717a56ce-ffc6-4965-9a3d-fb01507a2272
cc254c25-9747-4b71-ac41-eb497b48cfc8,12,717a56ce-ffc6-4965-9a3d-fb01507a2272
7c92eb37-f43b-4cdd-8249-ea7e58865ebf,21,717a56ce-ffc6-4965-9a3d-fb01507a2272
0f17d14e-67fd-4008-83ff-f03512201bb8,28,717a56ce-ffc6-4965-9a3d-fb01507a2272
0fd65ce1-8332-461c-ab72-b24a334d0f49,20,717a56ce-ffc6-4965-9a3d-fb01507a2272
e7ab7c14-ea5d-4a13-8209-b39f7e9bb45f,15,717a56ce-ffc6-4965-9a3d-fb01507a2272
eddf97eb-4336-4857-9006-aa598dd9bdd1,14,717a56ce-ffc6-4965-9a3d-fb01507a2272
5b6e0892-f292-4d45-806f-b00be310afeb,4,717a56ce-ffc6-4965-9a3d-fb01507a2272
99ec8949-71cf-4bf2-8dd0-af3d24463188,38,717a56ce-ffc6-4965-9a3d-fb01507a2272
32459021-158e-4208-8818-b09a55643861,2,717a56ce-ffc6-4965-9a3d-fb01507a2272
1c49be86-1d7c-404b-b182-aeb1017128e8,10,717a56ce-ffc6-4965-9a3d-fb01507a2272
6eace841-79c4-49c2-a0b7-aefcc2764536,23,717a56ce-ffc6-4965-9a3d-fb01507a2272
6ae86e4b-b60f-4032-adf8-adc8c2761c95,5,717a56ce-ffc6-4965-9a3d-fb01507a2272
a9f587b5-4693-4da6-aed5-adcdecbcedcd,19,717a56ce-ffc6-4965-9a3d-fb01507a2272
ff8527f5-5c5f-453c-b5a1-c211d204cc89,23,717a56ce-ffc6-4965-9a3d-fb01507a2272
afc7a762-8be2-4532-aad0-c2052b55817d,49,717a56ce-ffc6-4965-9a3d-fb01507a2272
4fd6f799-2b52-426b-9919-bf6fa695735d,46,717a56ce-ffc6-4965-9a3d-fb01507a2272
589abff5-8a7a-41b9-89f7-bf84c44a0bce,6,717a56ce-ffc6-4965-9a3d-fb01507a2272
056f0af0-c3ca-4075-a4b5-bd90eab2df5f,14,717a56ce-ffc6-4965-9a3d-fb01507a2272
c0fef3c6-7f40-4875-b8a1-bb52c548c357,19,717a56ce-ffc6-4965-9a3d-fb01507a2272
8c8bef33-3759-45f0-b79d-cde3bb6844cf,8,717a56ce-ffc6-4965-9a3d-fb01507a2272
c6bc0ca3-d063-40a4-888c-c933126ebbd5,24,717a56ce-ffc6-4965-9a3d-fb01507a2272
547aa552-f7ae-4706-8926-c9cdc141d088,5,717a56ce-ffc6-4965-9a3d-fb01507a2272
5fa1190c-528a-43bd-892c-ff6b57f7dc25,5,717a56ce-ffc6-4965-9a3d-fb01507a2272
3b2b3b65-53f6-490f-911f-ff8ecfa7a356,17,717a56ce-ffc6-4965-9a3d-fb01507a2272
04304c48-b437-407d-88dc-93c393ff1adb,1,44e29055-2a05-49e5-b96b-fb0b7c7a2a83
6fda660b-4774-4f26-8c30-72ca907df53f,7,d3456e22-ad2b-4c89-867e-fb5143a60104
59112933-41cb-4d3e-a12e-7730ee937ca4,11,d3456e22-ad2b-4c89-867e-fb5143a60104
9c89cb6c-ce37-4452-b74c-65946c557a02,4,d3456e22-ad2b-4c89-867e-fb5143a60104
8e5dfd1f-4253-4c1d-92cc-6d1e9231dc32,1,d3456e22-ad2b-4c89-867e-fb5143a60104
6a9cb5ee-05b6-4baa-987a-14e09464aab9,6,d3456e22-ad2b-4c89-867e-fb5143a60104
655a2e86-3982-46c6-86c9-09e600c9a15e,2,d3456e22-ad2b-4c89-867e-fb5143a60104
fb5a7d59-0ba0-485e-9af1-2c5d7983f789,5,d3456e22-ad2b-4c89-867e-fb5143a60104
bc9c7359-b31c-4aef-96c3-29a0c19125d2,1,d3456e22-ad2b-4c89-867e-fb5143a60104
4d6e41ae-189c-4bfc-b2ed-4641634ff790,14,d3456e22-ad2b-4c89-867e-fb5143a60104
d5f6d641-dd0d-40c3-b501-3e9054779237,3,d3456e22-ad2b-4c89-867e-fb5143a60104
3189f9fb-dfa3-45aa-8838-3de4bec29c41,5,d3456e22-ad2b-4c89-867e-fb5143a60104
7153b543-ed82-4e6c-b955-3ca4f421b850,7,d3456e22-ad2b-4c89-867e-fb5143a60104
6f34e49c-4338-4b75-956b-cf0421f63c42,9,d3456e22-ad2b-4c89-867e-fb5143a60104
3abe217b-93d9-4f05-ad27-d24d37697a43,10,d3456e22-ad2b-4c89-867e-fb5143a60104
aec1741c-14ba-402d-ae4c-c0a7312c77f5,12,d3456e22-ad2b-4c89-867e-fb5143a60104
1b69c4ef-ff6a-474e-9b12-c443b9cfd9a4,2,d3456e22-ad2b-4c89-867e-fb5143a60104
fd3a818b-5b8d-48db-90e4-a78ef23effd6,8,d3456e22-ad2b-4c89-867e-fb5143a60104
87d648a3-f956-4a20-9db0-b2a76917172d,4,d3456e22-ad2b-4c89-867e-fb5143a60104
e2ebca8e-7834-4a30-b216-e9b3b32ce09d,6,d3456e22-ad2b-4c89-867e-fb5143a60104
209896fc-3242-4ce9-9c34-f892f53fec2a,13,d3456e22-ad2b-4c89-867e-fb5143a60104
cad46dde-7aad-411a-a1c0-db1342701643,3,d3456e22-ad2b-4c89-867e-fb5143a60104
a19af2f1-72cf-4973-a3ce-9f2e99d45663,4,14a48aa9-3d9b-4406-a881-fc36af7e7371
9c92c666-91a9-441a-a49d-92fd408b1c10,10,14a48aa9-3d9b-4406-a881-fc36af7e7371
ec6595d6-e4fe-4cf3-a76a-92c14f66e518,32,14a48aa9-3d9b-4406-a881-fc36af7e7371
8aa22917-2cba-4e0a-90ea-9757c0be8e87,12,14a48aa9-3d9b-4406-a881-fc36af7e7371
fc14378c-d4ef-4f75-9021-9e1e0925ed6a,38,14a48aa9-3d9b-4406-a881-fc36af7e7371
796fee27-ee44-4e5f-97aa-7a700de668ff,8,14a48aa9-3d9b-4406-a881-fc36af7e7371
3cb62b35-ce74-4237-aa0b-76704e67c41a,34,14a48aa9-3d9b-4406-a881-fc36af7e7371
1b520c26-b3e7-4b3a-8d04-75466a72fc3a,19,14a48aa9-3d9b-4406-a881-fc36af7e7371
fde9edec-7661-49ca-8f1c-8875a99cdb17,18,14a48aa9-3d9b-4406-a881-fc36af7e7371
da39ac8e-4bf2-442c-b256-878e1761a94a,13,14a48aa9-3d9b-4406-a881-fc36af7e7371
66bbfa9b-f028-4b0a-8ca0-80b56fbf796a,1,14a48aa9-3d9b-4406-a881-fc36af7e7371
b1b16ea8-a210-4f52-ac22-813f05aab5cb,9,14a48aa9-3d9b-4406-a881-fc36af7e7371
c8363100-6c01-444c-93b3-81285d06422a,24,14a48aa9-3d9b-4406-a881-fc36af7e7371
b13d071d-010e-45c3-9174-7d877178a70b,10,14a48aa9-3d9b-4406-a881-fc36af7e7371
4d597f5a-d885-49bb-b1e1-7f966e709775,25,14a48aa9-3d9b-4406-a881-fc36af7e7371
dd2cab23-983e-4003-be68-5c90fe141e46,18,14a48aa9-3d9b-4406-a881-fc36af7e7371
05395156-00b9-4a01-9df5-5d5b6acf0de4,20,14a48aa9-3d9b-4406-a881-fc36af7e7371
7fda0494-a9ee-4cd4-8cef-5dc63c00911f,16,14a48aa9-3d9b-4406-a881-fc36af7e7371
c1d6ddde-e6d5-47d7-aa21-62da30070d12,23,14a48aa9-3d9b-4406-a881-fc36af7e7371
7ca625cb-2bbf-40ac-84bc-71af5fd8454c,7,14a48aa9-3d9b-4406-a881-fc36af7e7371
07b65543-672d-472b-8119-0163fc90ba57,30,14a48aa9-3d9b-4406-a881-fc36af7e7371
47b18e3c-e517-45cb-896b-14fa583c7e8f,7,14a48aa9-3d9b-4406-a881-fc36af7e7371
05fc08e3-4695-4a6b-80d9-14900ed66a73,23,14a48aa9-3d9b-4406-a881-fc36af7e7371
35b24202-6d7f-4f0e-86af-166b21511d1c,6,14a48aa9-3d9b-4406-a881-fc36af7e7371
6afd028a-67d2-40e2-9466-10e88f854768,21,14a48aa9-3d9b-4406-a881-fc36af7e7371
4561b212-6937-4da2-8a70-0e4bb11516d0,5,14a48aa9-3d9b-4406-a881-fc36af7e7371
cfef3e05-2fc2-4c64-88f6-260303cde76b,31,14a48aa9-3d9b-4406-a881-fc36af7e7371
496c5018-2763-4e4f-b02c-28dd665a335b,22,14a48aa9-3d9b-4406-a881-fc36af7e7371
e2a53a1a-0649-46bc-be8d-288a7a498b70,17,14a48aa9-3d9b-4406-a881-fc36af7e7371
b0230c5a-a976-43c4-a937-1cc7d777f37b,27,14a48aa9-3d9b-4406-a881-fc36af7e7371
a54231ff-f5a6-4813-a517-1b86a2fcfb60,6,14a48aa9-3d9b-4406-a881-fc36af7e7371
f91e1e2e-2513-4bee-8596-1a445e50910e,11,14a48aa9-3d9b-4406-a881-fc36af7e7371
7cdd2787-8896-4b25-9bce-196bdb8be588,11,14a48aa9-3d9b-4406-a881-fc36af7e7371
f8862905-3d04-4ec1-a3b2-222e9b608513,3,14a48aa9-3d9b-4406-a881-fc36af7e7371
9468bd78-d18a-49be-8983-1ea5515740ea,28,14a48aa9-3d9b-4406-a881-fc36af7e7371
0c313840-530c-4c85-91cc-1e7fe7dfd071,4,14a48aa9-3d9b-4406-a881-fc36af7e7371
8b41722b-d5e2-4098-be6d-1dd7228f01fc,6,14a48aa9-3d9b-4406-a881-fc36af7e7371
a4c9776a-3d0b-4fa5-9f3d-316cb74a1571,39,14a48aa9-3d9b-4406-a881-fc36af7e7371
9a4e0df6-4c8d-4715-a89f-2efb2bb3b9c2,29,14a48aa9-3d9b-4406-a881-fc36af7e7371
df9ec786-9544-4120-82ce-39e9da406371,22,14a48aa9-3d9b-4406-a881-fc36af7e7371
c7286517-bada-41e8-80f4-448810e68c3f,16,14a48aa9-3d9b-4406-a881-fc36af7e7371
936e17c6-bc3f-4d9e-8bdd-42ea0922840d,41,14a48aa9-3d9b-4406-a881-fc36af7e7371
cd297d15-1da4-4bab-be48-4091c8c94e6a,15,14a48aa9-3d9b-4406-a881-fc36af7e7371
7dfa23ef-b4db-49f3-af31-42c30f1daece,9,14a48aa9-3d9b-4406-a881-fc36af7e7371
9e51a5bc-c843-43c6-84a3-421c7d1089aa,17,14a48aa9-3d9b-4406-a881-fc36af7e7371
fbf76468-802a-4f2b-bbb0-3b17ac35dc6a,19,14a48aa9-3d9b-4406-a881-fc36af7e7371
669238cc-0156-42bf-be15-3e527a980b15,2,14a48aa9-3d9b-4406-a881-fc36af7e7371
72542286-9566-4984-af64-478d4d404a7b,15,14a48aa9-3d9b-4406-a881-fc36af7e7371
5cd58f26-13e1-46cd-91c6-4c8378e12181,23,14a48aa9-3d9b-4406-a881-fc36af7e7371
23eddeb7-b04b-4e7b-a136-5809a5cefa63,10,14a48aa9-3d9b-4406-a881-fc36af7e7371
15521b8f-2125-4497-962f-54994a90e9b6,1,14a48aa9-3d9b-4406-a881-fc36af7e7371
ee0ca8b5-8e07-4567-ac05-522b4f1c13fd,2,14a48aa9-3d9b-4406-a881-fc36af7e7371
30e3dc14-b8ad-422c-9536-c75dcd1e14ea,8,14a48aa9-3d9b-4406-a881-fc36af7e7371
4dbcd0ab-9439-42c9-8c8e-c45afb9e2448,13,14a48aa9-3d9b-4406-a881-fc36af7e7371
e720a38b-a1d0-4dea-8755-c221d453f7b7,44,14a48aa9-3d9b-4406-a881-fc36af7e7371
1f49191a-ca64-4206-8a01-c23089079a18,22,14a48aa9-3d9b-4406-a881-fc36af7e7371
01666031-1131-4da7-9bea-c2b6cd219b8c,14,14a48aa9-3d9b-4406-a881-fc36af7e7371
5410f91e-c648-41e0-a003-bee0c8e64e47,19,14a48aa9-3d9b-4406-a881-fc36af7e7371
375f836c-daa8-4e35-8a22-bb6466597118,35,14a48aa9-3d9b-4406-a881-fc36af7e7371
81252734-fc5e-4cc4-9075-ad0f506a7c4f,14,14a48aa9-3d9b-4406-a881-fc36af7e7371
e7ebe75c-725c-4e4a-ac1d-afce157aa9ee,12,14a48aa9-3d9b-4406-a881-fc36af7e7371
35527adb-eeb2-43f3-a033-b74994c5a894,26,14a48aa9-3d9b-4406-a881-fc36af7e7371
a87ab09a-9a75-4dc6-a0f5-bad954587ab7,7,14a48aa9-3d9b-4406-a881-fc36af7e7371
02902f9c-9dc1-4a77-b947-b32857531754,43,14a48aa9-3d9b-4406-a881-fc36af7e7371
2e18ea09-7ee6-45e6-aad2-b52def5e757d,2,14a48aa9-3d9b-4406-a881-fc36af7e7371
4e5a607a-b266-4df2-bdf0-b55e806cfa4b,40,14a48aa9-3d9b-4406-a881-fc36af7e7371
28873f54-f07a-4327-a08a-f1f2a8390248,1,14a48aa9-3d9b-4406-a881-fc36af7e7371
dbcf1da8-e41c-475b-b028-ed327123013c,9,14a48aa9-3d9b-4406-a881-fc36af7e7371
94cee033-d860-4d44-b5ae-edd4b47fe2f7,20,14a48aa9-3d9b-4406-a881-fc36af7e7371
db288fd0-8f8b-4ef6-b829-edf86598e80f,15,14a48aa9-3d9b-4406-a881-fc36af7e7371
012a7c39-f061-48c4-827b-f4fbaf206ad9,8,14a48aa9-3d9b-4406-a881-fc36af7e7371
e89b0ad2-1a99-4c78-92e9-f6ad488e0f30,12,14a48aa9-3d9b-4406-a881-fc36af7e7371
09588ac5-45a5-4acb-96d2-f94d0e9b2616,5,14a48aa9-3d9b-4406-a881-fc36af7e7371
2437dcf7-0080-4008-b309-fa2fac34040e,33,14a48aa9-3d9b-4406-a881-fc36af7e7371
5131b52e-5400-4c45-8119-fd219e4b6568,36,14a48aa9-3d9b-4406-a881-fc36af7e7371
3dd1ff9e-e6fa-4df5-bc43-e83fe0df7dab,37,14a48aa9-3d9b-4406-a881-fc36af7e7371
b6ee243e-43a4-496b-ad32-e5b5d4a72670,42,14a48aa9-3d9b-4406-a881-fc36af7e7371
2a471dd5-2a88-40b1-b634-e366e9580ed1,21,14a48aa9-3d9b-4406-a881-fc36af7e7371
aa80a20b-b649-4bdb-bd38-e39fc6483368,3,14a48aa9-3d9b-4406-a881-fc36af7e7371
19cb989c-9df4-4d10-bf23-e515a1e80c39,16,14a48aa9-3d9b-4406-a881-fc36af7e7371
e40acbb6-fe25-429f-8aac-e1b27c7d5cba,17,14a48aa9-3d9b-4406-a881-fc36af7e7371
fd8ff6cb-e4f4-4ca0-b2c3-dd89f7623b91,11,14a48aa9-3d9b-4406-a881-fc36af7e7371
507c8f9d-835b-454b-abcd-df8bd2bb8f1d,13,14a48aa9-3d9b-4406-a881-fc36af7e7371
77262a8a-262f-42be-877d-dab90b24ff30,5,14a48aa9-3d9b-4406-a881-fc36af7e7371
47cd5dba-a1bb-4f90-8d2e-dd512b370691,14,14a48aa9-3d9b-4406-a881-fc36af7e7371
df478f45-163e-45e6-a646-d50043f159c2,20,14a48aa9-3d9b-4406-a881-fc36af7e7371
3f0fd94a-a632-4485-ad2c-d63ac42cca5a,4,14a48aa9-3d9b-4406-a881-fc36af7e7371
8bc25c76-7539-4f45-842f-d78871f05dab,3,14a48aa9-3d9b-4406-a881-fc36af7e7371
85267ce4-f5ad-4554-a146-d7c0d1a01e92,18,14a48aa9-3d9b-4406-a881-fc36af7e7371
497fedff-12cb-4c3e-9331-d6fc35510d77,21,14a48aa9-3d9b-4406-a881-fc36af7e7371
4a22a783-4915-4b16-a19f-54dcd35432c4,2,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
10ba22d4-b955-48eb-9d89-57874568b6c2,2,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
4dbc27b5-9685-43c5-ba95-4ad83b316ea3,4,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
66c29a11-6754-484e-8078-4989c8c8443c,1,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
642f86ec-ebcf-486f-a0d0-22eebdd89202,4,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
7cd53ae1-2978-4de2-bbc4-1af7ffed3a5a,2,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
cf153581-4eca-479b-b69c-67c6716d2a56,6,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
19fa1cde-9440-42da-bcec-8637704823b4,4,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
bb0c0456-cd16-473d-a0e6-73dca61609b6,3,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
40224556-2e78-46e6-81e8-7b4697222457,5,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
f374627f-ec84-42e2-a7d1-98e3177f9cc5,8,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
1ac7deaa-aeda-49ef-9044-b6e480ef2ebd,12,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
45426fca-a36c-4306-ad35-abd7a5bf7aaa,8,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
2fd5f38f-4802-4302-aa34-bcb769939bf0,10,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
216a76af-ba74-4dbe-8fc3-c664f23475c8,6,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
f3448190-2fc5-4026-88a5-c7aa3ffb0699,10,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
40e0456c-10be-414e-889e-ccb0c77fd7ed,12,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
1a67c573-157f-4bd2-aa13-cad571053abf,6,1a49ce7a-94e1-4dd7-83f0-fcac02f1ad3f
572e9dfc-ae96-48b7-acd8-48cae350f5be,1,1615ffe3-70ca-4487-80cb-fd1707300d4f
420d977e-f7e8-4968-954c-bdfd64bc41ab,2,1615ffe3-70ca-4487-80cb-fd1707300d4f
375bdf4f-937d-4efc-8f2c-abd52b0d8b3a,3,1615ffe3-70ca-4487-80cb-fd1707300d4f
7523a701-8b15-45b3-92f9-deafb261137f,1,1615ffe3-70ca-4487-80cb-fd1707300d4f
e1268cd2-189f-4edb-b435-e2487f24963e,1,1615ffe3-70ca-4487-80cb-fd1707300d4f
fc7db6aa-a051-4121-9ca5-460c2ce0566f,14,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
83040a85-ed01-4c8b-a235-45f9ef9a9f57,2,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
7e2ee2c4-26a6-43d1-b5aa-50bb2b3eb554,17,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
6b0e2d92-96ed-4cc4-a0b7-4fe1f969d37f,15,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
235310e8-191a-46c3-9099-58fb73e720a0,32,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
b41174e3-6995-4a00-a9ba-5b03c098a00c,22,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
01b04d69-2b4f-4c3d-9e70-577743de97d8,19,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
2e684482-f8c2-466a-b595-588ef3f99e45,12,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
f7ef5eed-f1ae-468f-bcbf-5860680836c1,15,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
d6366980-8aa2-4eb1-b3e2-562bc98eb464,18,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
96124b47-b732-4ebf-afb1-568011044a40,10,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
56a3340c-bd39-43b6-b8f4-552db0e129d6,26,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
619391e7-a146-4fc2-b032-365b625d5743,12,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
71d3a950-ad39-4d5b-90ce-2f158b7df5ab,23,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
18c7d991-af47-4847-b6b7-2ef5d520eaff,1,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
42350123-2c15-4903-86aa-2eabed98eb6d,29,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
40669ce6-10c5-4420-aa9f-3b8a00ca0a72,9,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
45d302d4-de98-4a12-b048-41ff572019d3,17,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
39221a48-1fd0-4e8e-9666-4453816f1c6e,31,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
9aef6bfe-9ab8-4684-b656-449bfb290ee3,17,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
80f55a63-8d6a-4e8c-8bb5-4597b0980e00,12,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
5f4b179d-f567-4ef1-a662-1554a935d9e3,2,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
5a496873-938b-48a2-929c-17a7f8dc5cb4,14,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
ea93956b-9d41-40ff-a834-0ee7465964d9,27,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
a28e70e8-f257-4950-8145-0c6fa7c686c3,24,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
dbda4a67-786d-41c6-8001-07893cfd6907,13,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
0d907c2a-0f2a-4e6b-b95c-2bb7964a457d,20,7b0a3837-d2c4-481e-b362-fd5d7abf54ca
